nodeId,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
116,0.0,-1.0776449732574633e-09,0.0,-1.0776449732574633e-09,0.0,0.0,0.0,0.0,0.0,1.0776449732574633e-09,-1.0776449732574633e-09,0.0,-0.07499987632036209,-0.07500039786100388,0.07499987632036209,0.07499987632036209
118,-0.0014756626915186644,-0.0014756693271920085,-0.0014783978695049882,0.0014784174272790551,1.0196614312008023e-05,2.997153858430579e-09,7.455528248101473e-06,-0.001468220492824912,-0.0014933017082512379,-2.7274143121758243e-06,0.0015034796670079231,7.446770723618101e-06,-1.7749903202056885,-1.7750036716461182,1.7749903202056885,1.7749903202056885
141,-1.7678537744814093e-08,-6.233724292314946e-08,-6.183211098687025e-08,8.0788691292355e-09,7.629786580309883e-08,-6.450753176068247e-08,-4.6201886760854904e-09,-8.743381130216221e-09,5.9399660301551194e-08,-2.7460302920445656e-09,-3.977309592784195e-09,7.109929534010462e-09,-1.7749969959259033,-1.7750098705291748,1.7749969959259033,1.7749969959259033
144,3.4053309061476966e-09,4.5073846877130563e-07,-4.6892822069821705e-07,3.228117506637318e-08,-1.2099658164288485e-08,1.6913929812290007e-08,3.257027714198557e-08,-4.6478294279950205e-07,7.116661038253369e-09,1.3061010051274025e-08,4.5535881554314983e-07,-3.520698754755358e-08,-1.7749968767166138,-1.775010108947754,1.7749968767166138,1.7749968767166138
158,-5.458200558194903e-09,-0.0010025978554040194,0.001002601464278996,-1.2559835393943786e-09,-9.325421546080293e-10,-0.0010026091476902366,-6.646139194543821e-09,-1.9713275456467727e-09,-0.0010026078671216965,-8.359361203247317e-09,-9.153580116105786e-09,-4.68804550735058e-09,-1.7749950885772705,-1.775008201599121,1.7749950885772705,1.7749950885772705
176,4.393818926473614e-07,9.06707009562524e-06,-3.630429637269117e-05,1.559789598104544e-05,-3.022002783836797e-05,-0.00011776448081946,-0.00011131117207696661,-9.759751264937222e-05,-6.781656702514738e-05,7.591040048282593e-05,3.020919393748045e-05,9.976462024496868e-05,-1.7749971151351929,-1.7750087976455688,1.7749971151351929,1.7749971151351929
182,0.0,0.0,-2.8658597717168277e-09,0.0,0.0,-0.5773502588272095,0.0,0.5773502588272095,0.0,-0.5773502588272095,0.0,0.0,-0.0749998688697815,-0.07500040531158447,0.0749998688697815,0.0749998688697815
205,0.0051737152971327305,-0.0054308040998876095,0.005354275926947594,0.005135797429829836,-0.041006606072187424,-0.00013491910067386925,0.035871200263500214,0.041106000542640686,-0.0002343545202165842,-0.00012988061644136906,-0.005139026325196028,4.1987455915659666e-05,-1.7740840911865234,-1.7740970849990845,1.7740840911865234,1.7740840911865234
222,2.1676794858649373e-05,-1.6843296180013567e-07,-6.102955921960529e-06,-0.0010781525634229183,-2.3339016479440033e-06,-5.401176622399362e-06,-1.8595583242131397e-06,-3.836309048210751e-09,5.382562449085526e-06,-0.0010708561167120934,2.3148473701439798e-05,1.187462885354762e-06,-1.7749961614608765,-1.7750086784362793,1.7749961614608765,1.7749961614608765
272,9.038518378190474e-09,5.3664899191119275e-09,-2.060878045995196e-08,3.267506709647705e-09,1.1615664874398135e-08,6.137576669118516e-09,-7.033420068580654e-09,-6.143728858987174e-10,-9.344187645865532e-09,-1.6986080098035927e-08,1.2313224218019059e-08,-1.4520093571945836e-08,-1.774997353553772,-1.7750084400177002,1.774997353553772,1.774997353553772
275,-7.455126294075853e-09,-3.8819236714005e-09,3.3568794410854252e-09,4.958650379194296e-09,9.232870468167675e-09,-2.4542559651230533e-10,7.4483668122127256e-09,-2.831462841967891e-10,-9.843430515132923e-10,1.0121514737448933e-09,6.363426230393543e-09,1.0313167209119456e-08,-1.7749968767166138,-1.7750091552734375,1.7749968767166138,1.7749968767166138
300,-2.0770168703165837e-05,9.867112567008007e-07,-4.216672550683143e-06,-1.786900065781083e-05,0.0003318534872960299,-2.3027889255899936e-05,-0.0006006638868711889,-0.0006390821072272956,3.0248620532802306e-06,0.0006161158671602607,0.0005831230082549155,1.958114626177121e-05,-1.7749965190887451,-1.775008201599121,1.7749965190887451,1.7749965190887451
315,9.316559589933604e-05,0.00010542112431721762,-0.00010554195614531636,-1.1532005373737775e-05,1.1390076906536706e-05,-1.225761752721155e-05,-0.00035279267467558384,-0.00037628563586622477,-0.00010555873450357467,0.00025876687141135335,0.0004468288680072874,1.1388839993742295e-05,-1.7749967575073242,-1.7750085592269897,1.7749967575073242,1.7749967575073242
325,1.4003161297182487e-08,1.491353529559092e-08,-7.708073290757511e-09,-1.0170526643094036e-08,-6.368508387311067e-09,2.0049868432181484e-09,6.098497262740921e-09,-2.7181503714501787e-09,4.3987178344195854e-09,7.526258727352797e-09,-7.3273112022320674e-09,3.3474778504682945e-09,-1.7749967575073242,-1.7750097513198853,1.7749967575073242,1.7749967575073242
340,0.0001368411467410624,1.1610579349508043e-05,-7.587761501781642e-05,-6.33867530268617e-05,-4.815729334950447e-05,-5.95684650761541e-05,-2.911286719609052e-05,-4.806344350072322e-06,6.84405822539702e-05,-5.6411157856928185e-05,0.00017453533655498177,1.1317276403133292e-05,-1.7749955654144287,-1.7750129699707031,1.7749955654144287,1.7749955654144287
379,0.059916526079177856,0.05009607970714569,0.000215588413993828,-2.9915634414123815e-09,6.749116376880693e-09,-0.009604844264686108,0.04049123078584671,-8.213969060477666e-09,2.1144446193943622e-09,0.009389244951307774,-0.00021559337619692087,-3.267989878708022e-09,-1.7737469673156738,-1.7737587690353394,1.7737469673156738,1.7737469673156738
400,0.0003325606230646372,-6.116995791671798e-05,-0.0002676549192983657,0.0002893374185077846,-0.00030265763052739203,-0.006341923493891954,-0.000288201350485906,-0.006265159230679274,-0.006339855957776308,-0.0002605705230962485,0.00032234672107733786,-9.878877790470142e-06,-1.774946928024292,-1.7749587297439575,1.774946928024292,1.774946928024292
436,0.0,-0.056694675236940384,-0.056694675236940384,-0.056694675236940384,0.0,-0.056694675236940384,0.0,0.0,0.056694675236940384,0.0,0.056694675236940384,-0.056694675236940384,0.0,0.0,0.0,0.0
440,0.0003194972814526409,-0.0001999023515963927,-0.00090587860904634,0.00022387978970073164,-0.00029704425833188,-0.0009952683467417955,-0.0009222805965691805,-0.0014714183053001761,-0.00022821214224677533,-0.00015949973021633923,0.0003403409500606358,0.0006612390861846507,-1.7749946117401123,-1.7750087976455688,1.7749946117401123,1.7749946117401123
443,6.357778943311132e-07,1.3437003872240894e-05,-5.3763287723995745e-05,0.00011879416706506163,-4.47437705588527e-05,-2.9869208447053097e-05,-2.0310311811044812e-05,-9.570545807946473e-05,0.00013978438801132143,6.357058737194166e-05,4.475362220546231e-05,3.2192206163017545e-06,-1.7749967575073242,-1.7750096321105957,1.7749967575073242,1.7749967575073242
478,-1.8811322277656473e-08,-1.3261324482982673e-08,4.803594855218307e-09,-1.6345651498994584e-09,-3.6262954861143726e-09,-4.634137518166881e-09,3.009638405160331e-08,-9.48564782277117e-09,-1.0219971535718742e-08,1.8665089029923365e-08,1.5487014337622895e-08,9.319732541257508e-09,-1.7749967575073242,-1.7750098705291748,1.7749967575073242,1.7749967575073242
484,-0.0003337685775477439,-3.709335061330421e-09,-3.7368820358096855e-06,-0.00031390084768645465,0.0003101813199464232,-0.00033375355997122824,3.2696267915355293e-09,-0.0006401753635145724,-3.7461020383489085e-06,0.00031016222783364356,-0.0003101615875493735,0.0003101817856077105,-1.7749956846237183,-1.775010585784912,1.7749956846237183,1.7749956846237183
487,-9.484171670237629e-09,7.034197668787101e-10,-1.8794459322180046e-09,-1.696846330112578e-09,4.356109362113614e-10,9.002389944612332e-09,-1.409482308645238e-09,5.018558013603069e-09,6.757079340502514e-09,7.290893222489103e-09,-9.239436993269123e-10,1.1305705704955926e-08,-1.7749969959259033,-1.7750089168548584,1.7749969959259033,1.7749969959259033
502,0.009614125825464725,-1.0042034759294438e-08,-1.9412617291436618e-08,-1.741687016831861e-09,0.009614117443561554,0.009614113718271255,1.017711692696821e-08,-0.009614109061658382,1.1771075225652794e-09,-2.0676504952632513e-09,9.005177048493351e-09,-2.4170416779156767e-08,-1.7748812437057495,-1.7748943567276,1.7748812437057495,1.7748812437057495
508,-2.924702036111171e-09,1.840508190298351e-08,4.44467085358724e-09,0.02803299017250538,-9.787828325613646e-09,-1.7905157356779e-09,7.269036483847913e-09,-6.472440361449117e-09,-0.028032969683408737,6.932742824261595e-09,1.8674899848747373e-08,-0.02803299017250538,-1.7742595672607422,-1.7742714881896973,1.7742595672607422,1.7742595672607422
519,-0.0010132300667464733,1.1960073607042432e-06,-0.0010182325495406985,2.0772383777512005e-06,-4.0529394027544186e-06,-2.7329717795510078e-06,-1.7824621636464144e-06,3.4594780373709e-08,0.0010173205519095063,-0.0010162916732951999,3.9996089071792085e-06,0.0010137278586626053,-1.7749946117401123,-1.775008201599121,1.7749946117401123,1.7749946117401123
538,9.345519913495082e-10,-3.6478479159995914e-05,-3.452081000432372e-05,2.9361326596699655e-05,7.278946577571332e-05,-5.636085552396253e-05,3.608355109463446e-05,5.891495675314218e-05,-0.00015132123371586204,2.4834644136717543e-06,0.0002580302825663239,0.00010742097947513685,-1.7749967575073242,-1.7750097513198853,1.7749967575073242,1.7749967575073242
592,-7.611604679880202e-10,3.232060175051288e-09,-5.7245754803147975e-09,1.8952175384612246e-09,-5.343406606073131e-09,4.559963961980884e-09,2.3250055214418808e-09,-5.833424410184307e-09,1.8602929197086837e-09,8.939077034142429e-09,-1.297601670557924e-08,8.584370991826518e-10,-1.7749971151351929,-1.7750085592269897,1.7749971151351929,1.7749971151351929
627,1.2003628313550507e-08,1.3490798700388495e-08,8.491181979763951e-09,-2.8183505307310952e-08,0.1477893441915512,-2.6836062261281768e-08,0.1477893888950348,4.031715761243504e-08,-0.1477893441915512,-0.1477893590927124,-0.1477893441915512,-2.535354148847091e-08,-1.759247064590454,-1.75925874710083,1.759247064590454,1.759247064590454
674,-2.2316591241633432e-08,-3.162008965773566e-08,3.154670835670004e-08,-9.571208714476143e-09,-9.35490018783014e-11,-1.0155718044302375e-08,9.680618973106903e-09,1.8945836011141637e-09,-1.3085678374213927e-10,-9.87492398962786e-09,-6.560002541178278e-10,9.416477375623344e-09,-1.7749969959259033,-1.7750093936920166,1.7749969959259033,1.7749969959259033
686,7.450222216931479e-09,3.5999673286823963e-07,-3.794787346578232e-07,2.1610981448816347e-08,-8.166100684547928e-09,7.717776639992735e-09,2.4569697387732958e-08,-3.725774604390608e-07,1.3542554855305866e-09,1.5787531282285272e-08,3.7076154058013344e-07,-2.8841384391853353e-08,-1.7749969959259033,-1.7750097513198853,1.7749969959259033,1.7749969959259033
722,-0.05678853765130043,-0.0018293618923053145,-5.080907158117043e-06,0.001834434107877314,1.8888731574406847e-05,0.05495918542146683,0.0018431692151352763,1.3806579772790428e-05,-3.27144080074504e-05,0.054954107850790024,-0.05490758270025253,-0.05494537577033043,-1.7724645137786865,-1.7724778652191162,1.7724645137786865,1.7724645137786865
737,0.0014192532980814576,-0.009462756104767323,0.012755368836224079,-0.010813267901539803,-0.0010190358152613044,0.002695595845580101,-0.008300960063934326,-0.019901156425476074,-0.007717937231063843,0.006345919333398342,-0.000931967340875417,0.0180293507874012,-1.774749517440796,-1.7747621536254883,1.774749517440796,1.774749517440796
743,0.0032218729611486197,0.0032649983186274767,-1.5174433428910561e-05,-0.0033229996915906668,8.495867223246023e-05,-0.003362517338246107,1.5182007700786926e-05,-8.737580355955288e-05,-0.0033446408342570066,5.5384592997143045e-05,5.4182626627152786e-05,9.952714026439935e-05,-1.7749743461608887,-1.7749866247177124,1.7749743461608887,1.7749743461608887
759,-9.180827328236774e-05,2.1276946871040536e-09,-9.597059715815703e-07,-8.644910849398002e-05,8.540169801563025e-05,-9.18614532565698e-05,-6.646246220043395e-08,-0.00017625198233872652,-1.0328119515179424e-06,8.539267582818866e-05,-8.542164141545072e-05,8.541464922018349e-05,-1.7749965190887451,-1.7750098705291748,1.7749965190887451,1.7749965190887451
789,-4.663257779924379e-09,3.262486059085745e-09,-9.061065611604135e-06,9.056356248038355e-06,3.37201236106921e-05,-1.705573282606565e-08,2.466170917614363e-05,2.4661152565386146e-05,-5.841698293806985e-05,-9.081359166884795e-06,9.215692261932418e-05,2.4667246179888025e-05,-1.774996280670166,-1.7750111818313599,1.774996280670166,1.774996280670166
795,-4.296207389842266e-09,-4.565449795990162e-09,2.345775795831173e-09,3.011835669752827e-09,4.417561427771943e-09,4.088515748179589e-09,-0.0029656686820089817,6.569513821830242e-09,-3.1021116786433822e-09,-5.758968857350055e-10,-3.786615465628529e-09,-3.229983391861424e-09,-1.7749953269958496,-1.7750078439712524,1.7749953269958496,1.7749953269958496
814,3.5364124961745347e-09,-0.004466424696147442,2.9108595533955395e-09,2.9574376281260584e-10,2.088247574860702e-09,-6.59878285347304e-09,-0.004466433078050613,4.237043604859991e-09,1.0331442368283206e-08,3.7213787607015547e-09,-0.004466414451599121,1.9838533038551986e-09,-1.7749720811843872,-1.7749841213226318,1.7749720811843872,1.7749720811843872
834,0.0002933272044174373,-0.0021628770045936108,-0.001581176184117794,0.0012055825209245086,0.0028134502936154604,-0.004117889329791069,0.000909838592633605,0.001160305691882968,-0.006932840216904879,0.0006967756780795753,0.010111805982887745,0.0049836901016533375,-1.77496337890625,-1.7749803066253662,1.77496337890625,1.77496337890625
851,7.604559505125508e-05,-0.000870363786816597,-0.0010996407363563776,0.0008462811820209026,0.002280938671901822,-0.0013030970003455877,0.0013821381144225597,0.0018217840697616339,-0.004571845754981041,-0.00010858984023798257,0.00774594210088253,0.003052113112062216,-1.7749791145324707,-1.7749953269958496,1.7749791145324707,1.7749791145324707
861,1.6224193100100592e-09,2.4657168751218705e-08,3.604109366506236e-08,-3.157632377792652e-08,3.778392709818945e-08,-1.0734098054854257e-08,-6.722422618565815e-11,1.0232602321025297e-08,-4.783993756696248e-10,-1.7795964701861067e-09,-1.8292395154162477e-08,4.39490115411445e-08,-1.7749969959259033,-1.7750095129013062,1.7749969959259033,1.7749969959259033
864,-1.3653765229548753e-08,-7.501041565660671e-09,-1.0031581787472987e-08,-8.994243572146843e-09,-2.8110642702472433e-09,-2.218503381001824e-09,-5.672437630721561e-09,2.5781856649587098e-08,1.4108698209724935e-08,2.0807860323657223e-08,9.944720602561574e-09,-5.481413545282976e-09,-1.7749969959259033,-1.7750098705291748,1.7749969959259033,1.7749969959259033
912,0.0,0.06708204001188278,0.0,0.0,0.06708204001188278,0.0,0.06708204001188278,0.0,-0.06708204001188278,0.0,0.0,0.06708204001188278,0.0,0.0,0.0,0.0
946,0.0,-7.5690760326097e-09,-9.045611193414516e-08,-7.5690760326097e-09,-3.1634499464416876e-07,-7.5690760326097e-09,0.0,-9.045611193414516e-08,-3.1634499464416876e-07,7.5690760326097e-09,3.239140937694174e-07,0.0,-1.774996042251587,-1.7750117778778076,1.774996042251587,1.774996042251587
949,-2.6808729458593916e-08,-2.3316675651585683e-05,-3.18336533382535e-05,2.8539394406834617e-05,8.283363422378898e-05,-3.6036431993125007e-05,4.957701821695082e-05,6.421063881134614e-05,-0.00015967909712344408,-8.151087968144566e-06,0.00026418297784402966,9.525044151814654e-05,-1.7749968767166138,-1.7750091552734375,1.7749968767166138,1.7749968767166138
955,0.0003400509594939649,0.0003400673158466816,1.2229736112701062e-09,3.3641827101860144e-09,-1.857950460149027e-09,-8.740799195550153e-09,-5.8140465775124994e-09,1.6414571923917265e-09,0.0003400538698770106,1.1456307014157119e-09,-0.00034006143687292933,0.00034005159977823496,-1.7749967575073242,-1.775009036064148,1.7749967575073242,1.7749967575073242
971,-3.5332998749026956e-09,-5.3633861796242854e-09,-1.199472990265349e-06,1.2024506759189535e-06,4.522101335169282e-06,4.3345318445631165e-09,3.330431582071469e-06,3.268422233304591e-06,-7.724364877503831e-06,-1.2066091130691348e-06,1.2177054486528505e-05,3.3285741665167734e-06,-1.7749967575073242,-1.7750099897384644,1.7749967575073242,1.7749967575073242
1002,-0.12933823466300964,-0.12968777120113373,7.621154818338027e-10,4.935650999016161e-09,-3.9700436900602654e-05,-1.1374841513145384e-08,-0.0003817644319497049,3.968289092881605e-05,7.514055488933025e-10,9.847236803750548e-09,-0.1296878159046173,3.1384912446696944e-09,-1.7676843404769897,-1.7676963806152344,1.7676843404769897,1.7676843404769897
1047,2.864943393632302e-09,0.00018320101662538946,0.0001832030393416062,-5.673356007207531e-09,-0.00018320074013900012,-1.1831217117119763e-09,-3.455032704380301e-09,0.00018319899390917271,6.021884102480612e-10,0.0001831957488320768,-0.00018320040544494987,-4.914645579390253e-09,-1.7749971151351929,-1.7750086784362793,1.7749971151351929,1.7749971151351929
1064,0.000130984335555695,-0.00013099570060148835,-3.731429831788091e-09,4.035666023582962e-09,-0.0004530765872914344,6.220428616643403e-09,0.0003220477083232254,0.0004530460573732853,-2.3622423128699666e-08,8.203574708431915e-09,-1.796039583723541e-08,-3.760071143332766e-10,-1.7749963998794556,-1.775009274482727,1.7749963998794556,1.7749963998794556
1067,2.534762955086478e-10,-1.2334800958413439e-09,2.7302642369164687e-09,-4.912336759588243e-09,2.0776204368022633e-10,7.887122954741699e-09,4.8258304019555e-09,-3.4389531222700498e-09,3.184399965938667e-11,-1.5725509783237612e-09,-4.747152115847086e-10,3.921241109594575e-09,-1.7749972343444824,-1.7750089168548584,1.7749972343444824,1.7749972343444824
1074,-3.2728779686408416e-09,1.8937749146630267e-09,-3.1223779117794948e-09,-4.133080544477252e-09,-6.454907275355026e-09,-1.4790284552645971e-09,3.1143483347761958e-09,-5.0018145181240925e-09,-2.704794166419333e-09,-6.737739255413544e-10,-6.271076102848383e-09,1.116616132890158e-09,-1.7749968767166138,-1.7750096321105957,1.7749968767166138,1.7749968767166138
1101,-1.4457000041545598e-09,-1.6911827493970577e-09,1.1563416890680855e-09,3.1025524371841584e-09,1.2089798051562184e-09,-6.511837291611755e-09,5.065282637772839e-10,-5.6635318657072276e-09,-8.695335118602543e-09,3.0905502601541457e-09,-8.064843903810015e-09,2.67325939162788e-09,-1.7749971151351929,-1.7750086784362793,1.7749971151351929,1.7749971151351929
1113,-3.460576181169017e-08,2.6351745230357437e-09,5.647269762931728e-09,-2.6890059956485857e-08,-4.0983909599390245e-09,-3.693866190701556e-08,3.10383967416783e-08,1.3029131551434148e-08,-3.514420399142182e-08,-1.9549528662565763e-09,-1.1329827742656562e-08,-1.2986973274564662e-08,-1.7749977111816406,-1.7750070095062256,1.7749977111816406,1.7749977111816406
1131,0.0046289218589663506,0.00011911115143448114,-0.0014736837474629283,-0.0026230239309370518,-0.0007180602988228202,-0.0014095131773501635,-0.0005718859611079097,-0.0001630521146580577,0.0014193406095728278,-0.0012563898926600814,0.005005035549402237,0.0003183127846568823,-1.7749779224395752,-1.774993658065796,1.7749779224395752,1.7749779224395752
1138,7.175296357075922e-09,-7.263019963232864e-09,-2.249862962599991e-09,0.001151715754531324,-9.534546485667761e-09,3.8897205456578376e-08,6.979261613082599e-10,-2.7782899536532568e-08,-0.0011517129605636,-2.636450346926722e-08,-1.113559644494444e-08,-0.001151766860857606,-1.7749950885772705,-1.7750080823898315,1.7749950885772705,1.7749950885772705
